"subject.id" "subject.type" "activity"
"1888" 6 "train" "WALKING_DOWNSTAIRS"
"1889" 6 "train" "WALKING_DOWNSTAIRS"
"1890" 6 "train" "WALKING_DOWNSTAIRS"
"1891" 6 "train" "WALKING_DOWNSTAIRS"
"1892" 6 "train" "WALKING_DOWNSTAIRS"
"1893" 6 "train" "WALKING_DOWNSTAIRS"
"1894" 6 "train" "WALKING_DOWNSTAIRS"
"1895" 6 "train" "WALKING_DOWNSTAIRS"
"1896" 6 "train" "WALKING_DOWNSTAIRS"
"1897" 6 "train" "WALKING_DOWNSTAIRS"
"1898" 6 "train" "WALKING_DOWNSTAIRS"
"1899" 6 "train" "WALKING_DOWNSTAIRS"
"1900" 6 "train" "WALKING_DOWNSTAIRS"
"1901" 6 "train" "WALKING_DOWNSTAIRS"
"1902" 6 "train" "WALKING_DOWNSTAIRS"
"1903" 6 "train" "WALKING_DOWNSTAIRS"
"1904" 6 "train" "WALKING_DOWNSTAIRS"
"1905" 6 "train" "WALKING_DOWNSTAIRS"
"1906" 6 "train" "WALKING_DOWNSTAIRS"
"1907" 6 "train" "WALKING_DOWNSTAIRS"
"1908" 6 "train" "WALKING_DOWNSTAIRS"
"1909" 6 "train" "WALKING_DOWNSTAIRS"
"1910" 6 "train" "WALKING_UPSTAIRS"
"1911" 6 "train" "WALKING_UPSTAIRS"
"1912" 6 "train" "WALKING_UPSTAIRS"
"1913" 6 "train" "WALKING_UPSTAIRS"
"1914" 6 "train" "WALKING_UPSTAIRS"
"1915" 6 "train" "WALKING_UPSTAIRS"
"1916" 6 "train" "WALKING_UPSTAIRS"
"1917" 6 "train" "WALKING_UPSTAIRS"
"1918" 6 "train" "WALKING_UPSTAIRS"
"1919" 6 "train" "WALKING_UPSTAIRS"
"1920" 6 "train" "WALKING_UPSTAIRS"
"1921" 6 "train" "WALKING_UPSTAIRS"
"1922" 6 "train" "WALKING_UPSTAIRS"
"1923" 6 "train" "WALKING_UPSTAIRS"
"1924" 6 "train" "WALKING_UPSTAIRS"
"1925" 6 "train" "WALKING_UPSTAIRS"
"1926" 6 "train" "WALKING_UPSTAIRS"
"1927" 6 "train" "WALKING_UPSTAIRS"
"1928" 6 "train" "WALKING_UPSTAIRS"
"1929" 6 "train" "WALKING_UPSTAIRS"
"1930" 6 "train" "WALKING_UPSTAIRS"
"1931" 6 "train" "WALKING_UPSTAIRS"
"1932" 6 "train" "WALKING_UPSTAIRS"
"1933" 6 "train" "WALKING_UPSTAIRS"
"1934" 6 "train" "WALKING_UPSTAIRS"
"1935" 7 "train" "STANDING"
"1936" 7 "train" "STANDING"
"1937" 7 "train" "STANDING"
"1938" 7 "train" "STANDING"
"1939" 7 "train" "STANDING"
"1940" 7 "train" "STANDING"
"1941" 7 "train" "STANDING"
"1942" 7 "train" "STANDING"
"1943" 7 "train" "STANDING"
"1944" 7 "train" "STANDING"
"1945" 7 "train" "STANDING"
"1946" 7 "train" "STANDING"
"1947" 7 "train" "STANDING"
"1948" 7 "train" "STANDING"
"1949" 7 "train" "STANDING"
"1950" 7 "train" "STANDING"
"1951" 7 "train" "STANDING"
"1952" 7 "train" "STANDING"
"1953" 7 "train" "STANDING"
"1954" 7 "train" "STANDING"
"1955" 7 "train" "STANDING"
"1956" 7 "train" "STANDING"
"1957" 7 "train" "STANDING"
"1958" 7 "train" "STANDING"
"1959" 7 "train" "STANDING"
"1960" 7 "train" "STANDING"
"1961" 7 "train" "STANDING"
"1962" 7 "train" "STANDING"
"1963" 7 "train" "SITTING"
"1964" 7 "train" "SITTING"
"1965" 7 "train" "SITTING"
"1966" 7 "train" "SITTING"
"1967" 7 "train" "SITTING"
"1968" 7 "train" "SITTING"
"1969" 7 "train" "SITTING"
"1970" 7 "train" "SITTING"
"1971" 7 "train" "SITTING"
"1972" 7 "train" "SITTING"
"1973" 7 "train" "SITTING"
"1974" 7 "train" "SITTING"
"1975" 7 "train" "SITTING"
"1976" 7 "train" "SITTING"
"1977" 7 "train" "SITTING"
"1978" 7 "train" "SITTING"
"1979" 7 "train" "SITTING"
"1980" 7 "train" "SITTING"
"1981" 7 "train" "SITTING"
"1982" 7 "train" "SITTING"
"1983" 7 "train" "SITTING"
"1984" 7 "train" "SITTING"
"1985" 7 "train" "SITTING"
"1986" 7 "train" "SITTING"
"1987" 7 "train" "SITTING"
"1988" 7 "train" "SITTING"
"1989" 7 "train" "LAYING"
"1990" 7 "train" "LAYING"
"1991" 7 "train" "LAYING"
"1992" 7 "train" "LAYING"
"1993" 7 "train" "LAYING"
"1994" 7 "train" "LAYING"
"1995" 7 "train" "LAYING"
"1996" 7 "train" "LAYING"
"1997" 7 "train" "LAYING"
"1998" 7 "train" "LAYING"
"1999" 7 "train" "LAYING"
"2000" 7 "train" "LAYING"
"2001" 7 "train" "LAYING"
"2002" 7 "train" "LAYING"
"2003" 7 "train" "LAYING"
"2004" 7 "train" "LAYING"
"2005" 7 "train" "LAYING"
"2006" 7 "train" "LAYING"
"2007" 7 "train" "LAYING"
"2008" 7 "train" "LAYING"
"2009" 7 "train" "LAYING"
"2010" 7 "train" "LAYING"
"2011" 7 "train" "LAYING"
"2012" 7 "train" "LAYING"
"2013" 7 "train" "LAYING"
"2014" 7 "train" "LAYING"
"2015" 7 "train" "LAYING"
"2016" 7 "train" "WALKING"
"2017" 7 "train" "WALKING"
"2018" 7 "train" "WALKING"
"2019" 7 "train" "WALKING"
"2020" 7 "train" "WALKING"
"2021" 7 "train" "WALKING"
"2022" 7 "train" "WALKING"
"2023" 7 "train" "WALKING"
"2024" 7 "train" "WALKING"
"2025" 7 "train" "WALKING"
"2026" 7 "train" "WALKING"
"2027" 7 "train" "WALKING"
"2028" 7 "train" "WALKING"
"2029" 7 "train" "WALKING"
"2030" 7 "train" "WALKING"
"2031" 7 "train" "WALKING"
"2032" 7 "train" "WALKING"
"2033" 7 "train" "WALKING"
"2034" 7 "train" "WALKING"
"2035" 7 "train" "WALKING"
"2036" 7 "train" "WALKING"
"2037" 7 "train" "WALKING"
"2038" 7 "train" "WALKING"
"2039" 7 "train" "WALKING"
"2040" 7 "train" "WALKING"
"2041" 7 "train" "WALKING"
"2042" 7 "train" "WALKING"
"2043" 7 "train" "WALKING"
"2044" 7 "train" "WALKING"
"2045" 7 "train" "WALKING_DOWNSTAIRS"
"2046" 7 "train" "WALKING_DOWNSTAIRS"
"2047" 7 "train" "WALKING_DOWNSTAIRS"
"2048" 7 "train" "WALKING_DOWNSTAIRS"
"2049" 7 "train" "WALKING_DOWNSTAIRS"
"2050" 7 "train" "WALKING_DOWNSTAIRS"
"2051" 7 "train" "WALKING_DOWNSTAIRS"
"2052" 7 "train" "WALKING_DOWNSTAIRS"
"2053" 7 "train" "WALKING_DOWNSTAIRS"
"2054" 7 "train" "WALKING_DOWNSTAIRS"
"2055" 7 "train" "WALKING_DOWNSTAIRS"
"2056" 7 "train" "WALKING_DOWNSTAIRS"
"2057" 7 "train" "WALKING_DOWNSTAIRS"
"2058" 7 "train" "WALKING_DOWNSTAIRS"
"2059" 7 "train" "WALKING_DOWNSTAIRS"
"2060" 7 "train" "WALKING_DOWNSTAIRS"
"2061" 7 "train" "WALKING_DOWNSTAIRS"
"2062" 7 "train" "WALKING_DOWNSTAIRS"
"2063" 7 "train" "WALKING_DOWNSTAIRS"
"2064" 7 "train" "WALKING_DOWNSTAIRS"
"2065" 7 "train" "WALKING_DOWNSTAIRS"
"2066" 7 "train" "WALKING_DOWNSTAIRS"
"2067" 7 "train" "WALKING_DOWNSTAIRS"
"2068" 7 "train" "WALKING_DOWNSTAIRS"
"2069" 7 "train" "WALKING_DOWNSTAIRS"
"2070" 7 "train" "WALKING_UPSTAIRS"
"2071" 7 "train" "WALKING_UPSTAIRS"
"2072" 7 "train" "WALKING_UPSTAIRS"
"2073" 7 "train" "WALKING_UPSTAIRS"
"2074" 7 "train" "WALKING_UPSTAIRS"
"2075" 7 "train" "WALKING_UPSTAIRS"
"2076" 7 "train" "WALKING_UPSTAIRS"
"2077" 7 "train" "WALKING_UPSTAIRS"
"2078" 7 "train" "WALKING_UPSTAIRS"
"2079" 7 "train" "WALKING_UPSTAIRS"
"2080" 7 "train" "WALKING_UPSTAIRS"
"2081" 7 "train" "WALKING_UPSTAIRS"
"2082" 7 "train" "WALKING_UPSTAIRS"
"2083" 7 "train" "WALKING_UPSTAIRS"
"2084" 7 "train" "WALKING_UPSTAIRS"
"2085" 7 "train" "WALKING_UPSTAIRS"
"2086" 7 "train" "WALKING_UPSTAIRS"
"2087" 7 "train" "WALKING_UPSTAIRS"
"2088" 7 "train" "WALKING_UPSTAIRS"
"2089" 7 "train" "WALKING_UPSTAIRS"
"2090" 7 "train" "WALKING_UPSTAIRS"
"2091" 7 "train" "WALKING_UPSTAIRS"
"2092" 7 "train" "WALKING_UPSTAIRS"
"2093" 7 "train" "WALKING_UPSTAIRS"
"2094" 7 "train" "WALKING_UPSTAIRS"
"2095" 7 "train" "WALKING_UPSTAIRS"
"2096" 7 "train" "STANDING"
"2097" 7 "train" "STANDING"
"2098" 7 "train" "STANDING"
"2099" 7 "train" "STANDING"
"2100" 7 "train" "STANDING"
"2101" 7 "train" "STANDING"
"2102" 7 "train" "STANDING"
"2103" 7 "train" "STANDING"
"2104" 7 "train" "STANDING"
"2105" 7 "train" "STANDING"
"2106" 7 "train" "STANDING"
"2107" 7 "train" "STANDING"
"2108" 7 "train" "STANDING"
"2109" 7 "train" "STANDING"
"2110" 7 "train" "STANDING"
"2111" 7 "train" "STANDING"
"2112" 7 "train" "STANDING"
"2113" 7 "train" "STANDING"
"2114" 7 "train" "STANDING"
"2115" 7 "train" "STANDING"
"2116" 7 "train" "STANDING"
"2117" 7 "train" "STANDING"
"2118" 7 "train" "STANDING"
"2119" 7 "train" "STANDING"
"2120" 7 "train" "STANDING"
"2121" 7 "train" "SITTING"
"2122" 7 "train" "SITTING"
"2123" 7 "train" "SITTING"
"2124" 7 "train" "SITTING"
"2125" 7 "train" "SITTING"
"2126" 7 "train" "SITTING"
"2127" 7 "train" "SITTING"
"2128" 7 "train" "SITTING"
"2129" 7 "train" "SITTING"
"2130" 7 "train" "SITTING"
"2131" 7 "train" "SITTING"
"2132" 7 "train" "SITTING"
"2133" 7 "train" "SITTING"
"2134" 7 "train" "SITTING"
"2135" 7 "train" "SITTING"
"2136" 7 "train" "SITTING"
"2137" 7 "train" "SITTING"
"2138" 7 "train" "SITTING"
"2139" 7 "train" "SITTING"
"2140" 7 "train" "SITTING"
"2141" 7 "train" "SITTING"
"2142" 7 "train" "SITTING"
"2143" 7 "train" "LAYING"
"2144" 7 "train" "LAYING"
"2145" 7 "train" "LAYING"
"2146" 7 "train" "LAYING"
"2147" 7 "train" "LAYING"
"2148" 7 "train" "LAYING"
"2149" 7 "train" "LAYING"
"2150" 7 "train" "LAYING"
"2151" 7 "train" "LAYING"
"2152" 7 "train" "LAYING"
"2153" 7 "train" "LAYING"
"2154" 7 "train" "LAYING"
"2155" 7 "train" "LAYING"
"2156" 7 "train" "LAYING"
"2157" 7 "train" "LAYING"
"2158" 7 "train" "LAYING"
"2159" 7 "train" "LAYING"
"2160" 7 "train" "LAYING"
"2161" 7 "train" "LAYING"
"2162" 7 "train" "LAYING"
"2163" 7 "train" "LAYING"
"2164" 7 "train" "LAYING"
"2165" 7 "train" "LAYING"
"2166" 7 "train" "LAYING"
"2167" 7 "train" "LAYING"
"2168" 7 "train" "WALKING"
"2169" 7 "train" "WALKING"
"2170" 7 "train" "WALKING"
"2171" 7 "train" "WALKING"
"2172" 7 "train" "WALKING"
"2173" 7 "train" "WALKING"
"2174" 7 "train" "WALKING"
"2175" 7 "train" "WALKING"
"2176" 7 "train" "WALKING"
"2177" 7 "train" "WALKING"
"2178" 7 "train" "WALKING"
"2179" 7 "train" "WALKING"
"2180" 7 "train" "WALKING"
"2181" 7 "train" "WALKING"
"2182" 7 "train" "WALKING"
"2183" 7 "train" "WALKING"
"2184" 7 "train" "WALKING"
"2185" 7 "train" "WALKING"
"2186" 7 "train" "WALKING"
"2187" 7 "train" "WALKING"
"2188" 7 "train" "WALKING"
"2189" 7 "train" "WALKING"
"2190" 7 "train" "WALKING"
"2191" 7 "train" "WALKING"
"2192" 7 "train" "WALKING"
"2193" 7 "train" "WALKING"
"2194" 7 "train" "WALKING"
"2195" 7 "train" "WALKING"
"2196" 7 "train" "WALKING_DOWNSTAIRS"
"2197" 7 "train" "WALKING_DOWNSTAIRS"
"2198" 7 "train" "WALKING_DOWNSTAIRS"
"2199" 7 "train" "WALKING_DOWNSTAIRS"
"2200" 7 "train" "WALKING_DOWNSTAIRS"
"2201" 7 "train" "WALKING_DOWNSTAIRS"
"2202" 7 "train" "WALKING_DOWNSTAIRS"
"2203" 7 "train" "WALKING_DOWNSTAIRS"
"2204" 7 "train" "WALKING_DOWNSTAIRS"
"2205" 7 "train" "WALKING_DOWNSTAIRS"
"2206" 7 "train" "WALKING_DOWNSTAIRS"
"2207" 7 "train" "WALKING_DOWNSTAIRS"
"2208" 7 "train" "WALKING_DOWNSTAIRS"
"2209" 7 "train" "WALKING_DOWNSTAIRS"
"2210" 7 "train" "WALKING_DOWNSTAIRS"
"2211" 7 "train" "WALKING_DOWNSTAIRS"
"2212" 7 "train" "WALKING_DOWNSTAIRS"
"2213" 7 "train" "WALKING_DOWNSTAIRS"
"2214" 7 "train" "WALKING_DOWNSTAIRS"
"2215" 7 "train" "WALKING_DOWNSTAIRS"
"2216" 7 "train" "WALKING_DOWNSTAIRS"
"2217" 7 "train" "WALKING_DOWNSTAIRS"
"2218" 7 "train" "WALKING_UPSTAIRS"
"2219" 7 "train" "WALKING_UPSTAIRS"
"2220" 7 "train" "WALKING_UPSTAIRS"
"2221" 7 "train" "WALKING_UPSTAIRS"
"2222" 7 "train" "WALKING_UPSTAIRS"
"2223" 7 "train" "WALKING_UPSTAIRS"
"2224" 7 "train" "WALKING_UPSTAIRS"
"2225" 7 "train" "WALKING_UPSTAIRS"
"2226" 7 "train" "WALKING_UPSTAIRS"
"2227" 7 "train" "WALKING_UPSTAIRS"
"2228" 7 "train" "WALKING_UPSTAIRS"
"2229" 7 "train" "WALKING_UPSTAIRS"
"2230" 7 "train" "WALKING_UPSTAIRS"
"2231" 7 "train" "WALKING_UPSTAIRS"
"2232" 7 "train" "WALKING_UPSTAIRS"
"2233" 7 "train" "WALKING_UPSTAIRS"
"2234" 7 "train" "WALKING_UPSTAIRS"
"2235" 7 "train" "WALKING_UPSTAIRS"
"2236" 7 "train" "WALKING_UPSTAIRS"
"2237" 7 "train" "WALKING_UPSTAIRS"
"2238" 7 "train" "WALKING_UPSTAIRS"
"2239" 7 "train" "WALKING_UPSTAIRS"
"2240" 7 "train" "WALKING_UPSTAIRS"
"2241" 7 "train" "WALKING_UPSTAIRS"
"2242" 7 "train" "WALKING_UPSTAIRS"
"2243" 8 "train" "STANDING"
"2244" 8 "train" "STANDING"
"2245" 8 "train" "STANDING"
"2246" 8 "train" "STANDING"
"2247" 8 "train" "STANDING"
"2248" 8 "train" "STANDING"
"2249" 8 "train" "STANDING"
"2250" 8 "train" "STANDING"
"2251" 8 "train" "STANDING"
"2252" 8 "train" "STANDING"
"2253" 8 "train" "STANDING"
"2254" 8 "train" "STANDING"
"2255" 8 "train" "STANDING"
"2256" 8 "train" "STANDING"
"2257" 8 "train" "STANDING"
"2258" 8 "train" "STANDING"
"2259" 8 "train" "STANDING"
"2260" 8 "train" "STANDING"
"2261" 8 "train" "STANDING"
"2262" 8 "train" "STANDING"
"2263" 8 "train" "STANDING"
"2264" 8 "train" "STANDING"
"2265" 8 "train" "SITTING"
"2266" 8 "train" "SITTING"
"2267" 8 "train" "SITTING"
"2268" 8 "train" "SITTING"
"2269" 8 "train" "SITTING"
"2270" 8 "train" "SITTING"
"2271" 8 "train" "SITTING"
"2272" 8 "train" "SITTING"
"2273" 8 "train" "SITTING"
"2274" 8 "train" "SITTING"
"2275" 8 "train" "SITTING"
"2276" 8 "train" "SITTING"
"2277" 8 "train" "SITTING"
"2278" 8 "train" "SITTING"
"2279" 8 "train" "SITTING"
"2280" 8 "train" "SITTING"
"2281" 8 "train" "SITTING"
"2282" 8 "train" "SITTING"
"2283" 8 "train" "SITTING"
"2284" 8 "train" "SITTING"
"2285" 8 "train" "SITTING"
"2286" 8 "train" "SITTING"
"2287" 8 "train" "LAYING"
"2288" 8 "train" "LAYING"
"2289" 8 "train" "LAYING"
"2290" 8 "train" "LAYING"
"2291" 8 "train" "LAYING"
"2292" 8 "train" "LAYING"
"2293" 8 "train" "LAYING"
"2294" 8 "train" "LAYING"
"2295" 8 "train" "LAYING"
"2296" 8 "train" "LAYING"
"2297" 8 "train" "LAYING"
"2298" 8 "train" "LAYING"
"2299" 8 "train" "LAYING"
"2300" 8 "train" "LAYING"
"2301" 8 "train" "LAYING"
"2302" 8 "train" "LAYING"
"2303" 8 "train" "LAYING"
"2304" 8 "train" "LAYING"
"2305" 8 "train" "LAYING"
"2306" 8 "train" "LAYING"
"2307" 8 "train" "LAYING"
"2308" 8 "train" "LAYING"
"2309" 8 "train" "LAYING"
"2310" 8 "train" "LAYING"
"2311" 8 "train" "LAYING"
"2312" 8 "train" "WALKING"
"2313" 8 "train" "WALKING"
"2314" 8 "train" "WALKING"
"2315" 8 "train" "WALKING"
"2316" 8 "train" "WALKING"
"2317" 8 "train" "WALKING"
"2318" 8 "train" "WALKING"
"2319" 8 "train" "WALKING"
"2320" 8 "train" "WALKING"
"2321" 8 "train" "WALKING"
"2322" 8 "train" "WALKING"
"2323" 8 "train" "WALKING"
"2324" 8 "train" "WALKING"
"2325" 8 "train" "WALKING"
"2326" 8 "train" "WALKING"
"2327" 8 "train" "WALKING"
"2328" 8 "train" "WALKING"
"2329" 8 "train" "WALKING"
"2330" 8 "train" "WALKING"
"2331" 8 "train" "WALKING"
"2332" 8 "train" "WALKING"
"2333" 8 "train" "WALKING"
"2334" 8 "train" "WALKING"
"2335" 8 "train" "WALKING"
"2336" 8 "train" "WALKING_DOWNSTAIRS"
"2337" 8 "train" "WALKING_DOWNSTAIRS"
"2338" 8 "train" "WALKING_DOWNSTAIRS"
"2339" 8 "train" "WALKING_DOWNSTAIRS"
"2340" 8 "train" "WALKING_DOWNSTAIRS"
"2341" 8 "train" "WALKING_DOWNSTAIRS"
"2342" 8 "train" "WALKING_DOWNSTAIRS"
"2343" 8 "train" "WALKING_DOWNSTAIRS"
"2344" 8 "train" "WALKING_DOWNSTAIRS"
"2345" 8 "train" "WALKING_DOWNSTAIRS"
"2346" 8 "train" "WALKING_DOWNSTAIRS"
"2347" 8 "train" "WALKING_DOWNSTAIRS"
"2348" 8 "train" "WALKING_DOWNSTAIRS"
"2349" 8 "train" "WALKING_DOWNSTAIRS"
"2350" 8 "train" "WALKING_DOWNSTAIRS"
"2351" 8 "train" "WALKING_DOWNSTAIRS"
"2352" 8 "train" "WALKING_DOWNSTAIRS"
"2353" 8 "train" "WALKING_DOWNSTAIRS"
"2354" 8 "train" "WALKING_DOWNSTAIRS"
"2355" 8 "train" "WALKING_DOWNSTAIRS"
"2356" 8 "train" "WALKING_UPSTAIRS"
"2357" 8 "train" "WALKING_UPSTAIRS"
"2358" 8 "train" "WALKING_UPSTAIRS"
"2359" 8 "train" "WALKING_UPSTAIRS"
"2360" 8 "train" "WALKING_UPSTAIRS"
"2361" 8 "train" "WALKING_UPSTAIRS"
"2362" 8 "train" "WALKING_UPSTAIRS"
"2363" 8 "train" "WALKING_UPSTAIRS"
"2364" 8 "train" "WALKING_UPSTAIRS"
"2365" 8 "train" "WALKING_UPSTAIRS"
"2366" 8 "train" "WALKING_UPSTAIRS"
"2367" 8 "train" "WALKING_UPSTAIRS"
"2368" 8 "train" "WALKING_UPSTAIRS"
"2369" 8 "train" "WALKING_UPSTAIRS"
"2370" 8 "train" "WALKING_UPSTAIRS"
"2371" 8 "train" "WALKING_UPSTAIRS"
"2372" 8 "train" "WALKING_UPSTAIRS"
"2373" 8 "train" "WALKING_UPSTAIRS"
"2374" 8 "train" "WALKING_UPSTAIRS"
"2375" 8 "train" "WALKING_UPSTAIRS"
"2376" 8 "train" "WALKING_UPSTAIRS"
"2377" 8 "train" "STANDING"
"2378" 8 "train" "STANDING"
"2379" 8 "train" "STANDING"
"2380" 8 "train" "STANDING"
"2381" 8 "train" "STANDING"
"2382" 8 "train" "STANDING"
"2383" 8 "train" "STANDING"
"2384" 8 "train" "STANDING"
"2385" 8 "train" "STANDING"
"2386" 8 "train" "STANDING"
"2387" 8 "train" "STANDING"
"2388" 8 "train" "STANDING"
"2389" 8 "train" "STANDING"
"2390" 8 "train" "STANDING"
"2391" 8 "train" "STANDING"
"2392" 8 "train" "STANDING"
"2393" 8 "train" "STANDING"
"2394" 8 "train" "STANDING"
"2395" 8 "train" "STANDING"
"2396" 8 "train" "STANDING"
"2397" 8 "train" "STANDING"
"2398" 8 "train" "STANDING"
"2399" 8 "train" "STANDING"
"2400" 8 "train" "STANDING"
"2401" 8 "train" "STANDING"
"2402" 8 "train" "STANDING"
"2403" 8 "train" "STANDING"
"2404" 8 "train" "STANDING"
"2405" 8 "train" "STANDING"
"2406" 8 "train" "STANDING"
"2407" 8 "train" "STANDING"
"2408" 8 "train" "STANDING"
"2409" 8 "train" "SITTING"
"2410" 8 "train" "SITTING"
"2411" 8 "train" "SITTING"
"2412" 8 "train" "SITTING"
"2413" 8 "train" "SITTING"
"2414" 8 "train" "SITTING"
"2415" 8 "train" "SITTING"
"2416" 8 "train" "SITTING"
"2417" 8 "train" "SITTING"
"2418" 8 "train" "SITTING"
"2419" 8 "train" "SITTING"
"2420" 8 "train" "SITTING"
"2421" 8 "train" "SITTING"
"2422" 8 "train" "SITTING"
"2423" 8 "train" "SITTING"
"2424" 8 "train" "SITTING"
"2425" 8 "train" "SITTING"
"2426" 8 "train" "SITTING"
"2427" 8 "train" "SITTING"
"2428" 8 "train" "SITTING"
"2429" 8 "train" "SITTING"
"2430" 8 "train" "SITTING"
"2431" 8 "train" "SITTING"
"2432" 8 "train" "SITTING"
"2433" 8 "train" "LAYING"
"2434" 8 "train" "LAYING"
"2435" 8 "train" "LAYING"
"2436" 8 "train" "LAYING"
"2437" 8 "train" "LAYING"
"2438" 8 "train" "LAYING"
"2439" 8 "train" "LAYING"
"2440" 8 "train" "LAYING"
"2441" 8 "train" "LAYING"
"2442" 8 "train" "LAYING"
"2443" 8 "train" "LAYING"
"2444" 8 "train" "LAYING"
"2445" 8 "train" "LAYING"
"2446" 8 "train" "LAYING"
"2447" 8 "train" "LAYING"
"2448" 8 "train" "LAYING"
"2449" 8 "train" "LAYING"
"2450" 8 "train" "LAYING"
"2451" 8 "train" "LAYING"
"2452" 8 "train" "LAYING"
"2453" 8 "train" "LAYING"
"2454" 8 "train" "LAYING"
"2455" 8 "train" "LAYING"
"2456" 8 "train" "LAYING"
"2457" 8 "train" "LAYING"
"2458" 8 "train" "LAYING"
"2459" 8 "train" "LAYING"
"2460" 8 "train" "LAYING"
"2461" 8 "train" "LAYING"
"2462" 8 "train" "WALKING"
"2463" 8 "train" "WALKING"
"2464" 8 "train" "WALKING"
"2465" 8 "train" "WALKING"
"2466" 8 "train" "WALKING"
"2467" 8 "train" "WALKING"
"2468" 8 "train" "WALKING"
"2469" 8 "train" "WALKING"
"2470" 8 "train" "WALKING"
"2471" 8 "train" "WALKING"
"2472" 8 "train" "WALKING"
"2473" 8 "train" "WALKING"
"2474" 8 "train" "WALKING"
"2475" 8 "train" "WALKING"
"2476" 8 "train" "WALKING"
"2477" 8 "train" "WALKING"
"2478" 8 "train" "WALKING"
"2479" 8 "train" "WALKING"
"2480" 8 "train" "WALKING"
"2481" 8 "train" "WALKING"
"2482" 8 "train" "WALKING"
"2483" 8 "train" "WALKING"
"2484" 8 "train" "WALKING"
"2485" 8 "train" "WALKING"
"2486" 8 "train" "WALKING_DOWNSTAIRS"
"2487" 8 "train" "WALKING_DOWNSTAIRS"
"2488" 8 "train" "WALKING_DOWNSTAIRS"
"2489" 8 "train" "WALKING_DOWNSTAIRS"
"2490" 8 "train" "WALKING_DOWNSTAIRS"
"2491" 8 "train" "WALKING_DOWNSTAIRS"
"2492" 8 "train" "WALKING_DOWNSTAIRS"
"2493" 8 "train" "WALKING_DOWNSTAIRS"
"2494" 8 "train" "WALKING_DOWNSTAIRS"
"2495" 8 "train" "WALKING_DOWNSTAIRS"
"2496" 8 "train" "WALKING_DOWNSTAIRS"
"2497" 8 "train" "WALKING_DOWNSTAIRS"
"2498" 8 "train" "WALKING_DOWNSTAIRS"
"2499" 8 "train" "WALKING_DOWNSTAIRS"
"2500" 8 "train" "WALKING_DOWNSTAIRS"
"2501" 8 "train" "WALKING_DOWNSTAIRS"
"2502" 8 "train" "WALKING_DOWNSTAIRS"
"2503" 8 "train" "WALKING_DOWNSTAIRS"
"2504" 8 "train" "WALKING_UPSTAIRS"
"2505" 8 "train" "WALKING_UPSTAIRS"
"2506" 8 "train" "WALKING_UPSTAIRS"
"2507" 8 "train" "WALKING_UPSTAIRS"
"2508" 8 "train" "WALKING_UPSTAIRS"
"2509" 8 "train" "WALKING_UPSTAIRS"
"2510" 8 "train" "WALKING_UPSTAIRS"
"2511" 8 "train" "WALKING_UPSTAIRS"
"2512" 8 "train" "WALKING_UPSTAIRS"
"2513" 8 "train" "WALKING_UPSTAIRS"
"2514" 8 "train" "WALKING_UPSTAIRS"
"2515" 8 "train" "WALKING_UPSTAIRS"
"2516" 8 "train" "WALKING_UPSTAIRS"
"2517" 8 "train" "WALKING_UPSTAIRS"
"2518" 8 "train" "WALKING_UPSTAIRS"
"2519" 8 "train" "WALKING_UPSTAIRS"
"2520" 8 "train" "WALKING_UPSTAIRS"
"2521" 8 "train" "WALKING_UPSTAIRS"
"2522" 8 "train" "WALKING_UPSTAIRS"
"2523" 8 "train" "WALKING_UPSTAIRS"
"2524" 9 "test" "STANDING"
"2525" 9 "test" "STANDING"
"2526" 9 "test" "STANDING"
"2527" 9 "test" "STANDING"
"2528" 9 "test" "STANDING"
"2529" 9 "test" "STANDING"
"2530" 9 "test" "STANDING"
"2531" 9 "test" "STANDING"
"2532" 9 "test" "STANDING"
"2533" 9 "test" "STANDING"
"2534" 9 "test" "STANDING"
"2535" 9 "test" "STANDING"
"2536" 9 "test" "STANDING"
"2537" 9 "test" "STANDING"
"2538" 9 "test" "STANDING"
"2539" 9 "test" "STANDING"
"2540" 9 "test" "STANDING"
"2541" 9 "test" "STANDING"
"2542" 9 "test" "STANDING"
"2543" 9 "test" "STANDING"
"2544" 9 "test" "STANDING"
"2545" 9 "test" "STANDING"
"2546" 9 "test" "SITTING"
"2547" 9 "test" "SITTING"
"2548" 9 "test" "SITTING"
"2549" 9 "test" "SITTING"
"2550" 9 "test" "SITTING"
"2551" 9 "test" "SITTING"
"2552" 9 "test" "SITTING"
"2553" 9 "test" "SITTING"
"2554" 9 "test" "SITTING"
"2555" 9 "test" "SITTING"
"2556" 9 "test" "SITTING"
"2557" 9 "test" "SITTING"
"2558" 9 "test" "SITTING"
"2559" 9 "test" "SITTING"
"2560" 9 "test" "SITTING"
"2561" 9 "test" "SITTING"
"2562" 9 "test" "SITTING"
"2563" 9 "test" "SITTING"
"2564" 9 "test" "SITTING"
"2565" 9 "test" "SITTING"
"2566" 9 "test" "SITTING"
"2567" 9 "test" "SITTING"
"2568" 9 "test" "SITTING"
"2569" 9 "test" "SITTING"
"2570" 9 "test" "SITTING"
"2571" 9 "test" "LAYING"
"2572" 9 "test" "LAYING"
"2573" 9 "test" "LAYING"
"2574" 9 "test" "LAYING"
"2575" 9 "test" "LAYING"
"2576" 9 "test" "LAYING"
"2577" 9 "test" "LAYING"
"2578" 9 "test" "LAYING"
